CODIGO CLIENTE,CODIGO PRESTAMO,prob_fuga,decil_riesgo,segmento_riesgo,valor_cliente,beneficio_esperado,prioridad_campana,recomendar_campana
5258,99710,0.7387958410713422,2,Alto,832.5,98.0095075383785,1200,Sí
5259,99780,0.7387958410713422,2,Alto,832.5,98.0095075383785,1201,Sí
5260,258620,0.9367088607594937,1,Alto,832.5,130.9620253164557,665,Sí
5261,258650,0.7387958410713422,2,Alto,832.5,98.0095075383785,1202,Sí
5262,259000,0.7387958410713422,2,Alto,832.5,98.0095075383785,1203,Sí
5263,267410,0.7387958410713422,2,Alto,832.5,98.0095075383785,1204,Sí
5264,360600,0.17019027484143764,6,Bajo,832.5,3.3366807610993696,4819,Sí
5265,455290,0.17019027484143764,6,Bajo,832.5,3.3366807610993696,4820,Sí
5266,635090,0.4490472245236123,4,Medio,654.0,33.735376967688495,3399,Sí
5267,820,0.7387958410713422,2,Alto,832.5,98.0095075383785,1205,Sí
5268,17160,0.7387958410713422,2,Alto,832.5,98.0095075383785,1206,Sí
5269,106180,0.8602150537634409,2,Alto,654.0,87.51612903225808,1424,Sí
5270,424810,0.3372395833333333,5,Medio,654.0,19.1109375,4044,Sí
5271,730710,0.4155701754385965,5,Medio,654.0,29.356578947368426,3582,Sí
5272,878750,0.10424710424710425,6,Bajo,652.5,-11.395752895752896,5550,No
5273,599690,0.21199143468950749,6,Medio,654.0,2.728479657387581,4843,Sí
5274,377060,0.4490472245236123,4,Medio,832.5,49.76636288318146,2848,Sí
5275,10160,0.9056043180256583,1,Alto,450.0,56.504388622309264,2552,Sí
5276,195350,0.9643635135789099,1,Alto,450.0,61.7927162221019,2361,Sí
5277,728730,0.11088295687885011,6,Bajo,832.5,-6.537987679671456,5286,No
5278,578680,0.00395882818685669,8,Bajo,832.5,-24.340855106888363,7721,No
5279,526980,0.0007462686567164179,9,Bajo,654.0,-24.902388059701494,9237,No
5280,247850,0.5841401012556733,3,Alto,832.5,72.2593268590696,1905,Sí
5281,61980,0.9148387096774193,1,Alto,832.5,127.32064516129032,702,Sí
5282,333200,0.8616298022399826,2,Alto,832.5,118.46136207295712,809,Sí
5283,398310,0.2558139534883721,6,Medio,652.5,8.383720930232563,4586,Sí
5284,554850,0.17485265225933203,6,Bajo,652.5,-2.18172888015717,5052,No
5285,551370,0.3372395833333333,5,Medio,450.0,5.3515625,4704,Sí
5286,85860,0.577212020033389,4,Alto,654.0,50.49933222036729,2777,Sí
5287,139340,0.3372395833333333,5,Medio,654.0,19.1109375,4045,Sí
5288,146100,0.4672268907563025,4,Medio,654.0,36.113277310924374,3264,Sí
5289,206290,0.21256038647342995,6,Medio,652.5,2.7391304347826093,4840,Sí
5290,308860,0.1105864797301402,6,Bajo,654.0,-10.53528845129766,5509,No
5291,468300,0.4672268907563025,4,Medio,654.0,36.113277310924374,3265,Sí
5292,240850,0.7387958410713422,2,Alto,832.5,98.0095075383785,1207,Sí
5293,41880,0.13225621613271665,6,Bajo,654.0,-7.70088692984066,5341,No
5294,271610,0.3551617873651772,5,Medio,832.5,34.134437596302,3355,Sí
5295,4110,0.4672268907563025,4,Medio,538.6499999999999,25.334352941176462,3786,Sí
5296,605500,0.6460905349794238,3,Alto,538.6499999999999,44.60333333333331,2984,Sí
5297,139440,0.9367088607594937,1,Alto,654.0,97.52151898734178,1218,Sí
5298,336830,0.9643635135789099,1,Alto,450.0,61.7927162221019,2362,Sí
5299,68010,0.8616298022399826,2,Alto,832.5,118.46136207295712,810,Sí
5300,89950,0.8616298022399826,2,Alto,832.5,118.46136207295712,811,Sí
5301,735520,0.17485265225933203,6,Bajo,832.5,4.112966601178783,4787,Sí
5302,598920,0.17019027484143764,6,Bajo,450.0,-9.68287526427061,5437,No
5303,551900,0.577212020033389,4,Alto,538.6499999999999,37.18305091819698,3231,Sí
5304,270850,0.08862601989521858,6,Bajo,654.0,-13.40771659770541,5655,No
5305,493510,0.39416058394160586,5,Medio,442.5,9.883211678832119,4498,Sí
5306,851730,0.7283950617283951,3,Alto,654.0,70.27407407407408,1993,Sí
5307,367770,0.21256038647342995,6,Medio,450.0,-5.869565217391305,5213,No
5308,845240,0.2731707317073171,5,Medio,654.0,10.730731707317076,4453,Sí
5309,727500,0.00395882818685669,8,Bajo,654.0,-24.482185273159146,8245,No
5310,609100,0.5417406749555951,4,Alto,654.0,45.85968028419184,2912,Sí
5311,668160,0.4155701754385965,5,Medio,538.6499999999999,19.769374999999997,4003,Sí
5312,250480,0.8339060710194731,2,Alto,652.5,83.82474226804125,1533,Sí
5313,609670,0.6728723404255319,3,Alto,654.0,63.01170212765959,2287,Sí
5314,254360,0.577212020033389,4,Alto,654.0,50.49933222036729,2778,Sí
5315,584280,0.3551617873651772,5,Medio,654.0,21.45516178736517,3939,Sí
5316,265640,0.7103092783505155,3,Alto,832.5,93.26649484536082,1316,Sí
5317,267340,0.7103092783505155,3,Alto,832.5,93.26649484536082,1317,Sí
5318,291790,0.7103092783505155,3,Alto,832.5,93.26649484536082,1318,Sí
5319,360050,0.6700336700336701,3,Alto,832.5,86.56060606060608,1460,Sí
5320,251790,0.672451290504297,3,Alto,270.0,11.312369687232042,4435,Sí
5321,80760,0.11963479492106192,6,Bajo,654.0,-9.351768824325099,5423,No
5322,846390,0.49535603715170295,4,Medio,654.0,39.79256965944275,3110,Sí
5323,592100,0.4490472245236123,4,Medio,654.0,33.735376967688495,3400,Sí
5324,586570,0.3551617873651772,5,Medio,654.0,21.45516178736517,3940,Sí
5325,4050,0.7103092783505155,3,Alto,450.0,38.927835051546396,3182,Sí
5326,58330,0.44367816091954015,4,Medio,450.0,14.93103448275862,4286,Sí
5327,449830,0.4155701754385965,5,Medio,654.0,29.356578947368426,3583,Sí
5328,513500,0.11134453781512609,6,Bajo,450.0,-14.978991596638652,5777,No
5329,439470,0.17485265225933203,6,Bajo,652.5,-2.18172888015717,5053,No
5330,138430,0.4672268907563025,4,Medio,654.0,36.113277310924374,3266,Sí
5331,425530,0.0038314176245210726,8,Bajo,654.0,-24.498850574712645,8258,No
5332,522380,0.44367816091954015,4,Medio,654.0,33.03310344827585,3478,Sí
5333,605460,0.4490472245236123,4,Medio,654.0,33.735376967688495,3401,Sí
5334,605470,0.4490472245236123,4,Medio,654.0,33.735376967688495,3402,Sí
5335,682250,0.4490472245236123,4,Medio,654.0,33.735376967688495,3403,Sí
5336,251870,0.5417406749555951,4,Alto,654.0,45.85968028419184,2913,Sí
5337,401540,0.17485265225933203,6,Bajo,450.0,-9.263261296660117,5412,No
5338,230280,0.9748713797272744,1,Alto,450.0,62.73842417545471,2331,Sí
5339,21550,0.9056043180256583,1,Alto,832.5,125.78311895127214,728,Sí
5340,28920,0.9056043180256583,1,Alto,832.5,125.78311895127214,729,Sí
5341,326970,0.18428888849113062,6,Bajo,654.0,-0.8950133853601159,5004,No
5342,92410,0.9643635135789099,1,Alto,360.0,44.43417297768151,2985,Sí
5343,652390,0.17485265225933203,6,Bajo,832.5,4.112966601178783,4788,Sí
5344,655270,0.17485265225933203,6,Bajo,832.5,4.112966601178783,4789,Sí
5345,54060,0.9748713797272744,1,Alto,450.0,62.73842417545471,2332,Sí
5346,82720,0.9748713797272744,1,Alto,450.0,62.73842417545471,2333,Sí
5347,323790,0.08709016393442623,6,Bajo,450.0,-17.161885245901637,5940,No
5348,326890,0.4155701754385965,5,Medio,405.0,8.661184210526322,4579,Sí
5349,43210,0.5417406749555951,4,Alto,654.0,45.85968028419184,2914,Sí
5350,231670,0.577212020033389,4,Alto,654.0,50.49933222036729,2779,Sí
5351,481730,0.3372395833333333,5,Medio,654.0,19.1109375,4046,Sí
5352,456750,0.0038314176245210726,8,Bajo,654.0,-24.498850574712645,8259,No
5353,310460,0.3190760218702019,5,Medio,538.6499999999999,9.374059836076846,4510,Sí
5354,111160,0.577212020033389,4,Alto,538.6499999999999,37.18305091819698,3232,Sí
5355,879780,0.08709016393442623,6,Bajo,450.0,-17.161885245901637,5941,No
5356,261110,0.8616298022399826,2,Alto,654.0,87.70117813298972,1409,Sí
5357,764190,0.4490472245236123,4,Medio,427.5,13.393537696768853,4333,Sí
5358,286520,0.4672268907563025,4,Medio,654.0,36.113277310924374,3267,Sí
5359,552730,0.17485265225933203,6,Bajo,652.5,-2.18172888015717,5054,No
5360,1210,0.9748713797272744,1,Alto,450.0,62.73842417545471,2334,Sí
5361,878180,0.4155701754385965,5,Medio,654.0,29.356578947368426,3584,Sí
5362,48970,0.2558139534883721,6,Medio,450.0,-1.9767441860465098,5041,No
5363,128390,0.3372395833333333,5,Medio,450.0,5.3515625,4705,Sí
5364,512470,0.2527472527472528,6,Medio,450.0,-2.2527472527472447,5069,No
5365,613510,0.029005524861878452,7,Bajo,450.0,-22.38950276243094,6645,No
5366,713380,0.08191489361702127,6,Bajo,450.0,-17.627659574468083,5994,No
5367,241350,0.13476962978634788,6,Bajo,450.0,-12.870733319228691,5631,No
5368,222530,0.9643635135789099,1,Alto,654.0,101.13874757612143,1118,Sí
5369,317800,0.2586476375832887,5,Medio,654.0,8.831110995894164,4550,Sí
5370,582220,0.4155701754385965,5,Medio,654.0,29.356578947368426,3585,Sí
5371,770270,0.577212020033389,4,Alto,654.0,50.49933222036729,2780,Sí
5372,617120,0.08709016393442623,6,Bajo,450.0,-17.161885245901637,5942,No
5373,763550,0.577212020033389,4,Alto,654.0,50.49933222036729,2781,Sí
5374,340680,0.999476961593071,1,Alto,825.0,139.91369866285672,508,Sí
5375,314150,0.20909090909090908,6,Medio,832.5,9.813636363636363,4501,Sí
5376,41230,0.9056043180256583,1,Alto,654.0,93.45304479775612,1270,Sí
5377,714710,0.006920415224913495,7,Bajo,654.0,-24.094809688581314,7462,No
5378,240890,0.2586476375832887,5,Medio,654.0,8.831110995894164,4551,Sí
5379,861500,0.005385996409335727,8,Bajo,832.5,-24.1032315978456,7475,No
5380,501130,0.00395882818685669,8,Bajo,654.0,-24.482185273159146,8246,No
5381,70890,0.4155701754385965,5,Medio,654.0,29.356578947368426,3586,Sí
5382,724660,0.4155701754385965,5,Medio,367.5,5.544407894736846,4695,Sí
5383,105980,0.577212020033389,4,Alto,832.5,71.10580133555928,1976,Sí
5384,227050,0.11963479492106192,6,Bajo,538.6499999999999,-12.111743543154,5592,No
5385,768960,0.4672268907563025,4,Medio,682.5,38.7764705882353,3186,Sí
5386,769120,0.4672268907563025,4,Medio,682.5,38.7764705882353,3187,Sí
5387,567820,0.17019027484143764,6,Bajo,538.6499999999999,-6.665401691331926,5293,No
5388,143670,0.5417406749555951,4,Alto,654.0,45.85968028419184,2915,Sí
5389,219160,0.9643635135789099,1,Alto,654.0,101.13874757612143,1119,Sí
5390,39420,0.3372395833333333,5,Medio,367.5,-0.212890625,4962,No
5391,585680,0.4490472245236123,4,Medio,654.0,33.735376967688495,3404,Sí
5392,776980,0.3551617873651772,5,Medio,654.0,21.45516178736517,3941,Sí
5393,801810,0.030010172939979655,7,Bajo,652.5,-21.083672431332655,6426,No
5394,58280,0.4490472245236123,4,Medio,654.0,33.735376967688495,3405,Sí
5395,73800,0.577212020033389,4,Alto,654.0,50.49933222036729,2782,Sí
5396,94840,0.49535603715170295,4,Medio,654.0,39.79256965944275,3111,Sí
5397,164620,0.15796018829117864,6,Bajo,654.0,-4.338807371513834,5170,No
5398,182930,0.6460905349794238,3,Alto,654.0,59.508641975308635,2453,Sí
5399,337910,0.751269035532995,2,Alto,654.0,73.26598984771574,1883,Sí
5400,374740,0.577212020033389,4,Alto,654.0,50.49933222036729,2783,Sí
5401,842260,0.3551617873651772,5,Medio,654.0,21.45516178736517,3942,Sí
5402,256000,0.95578231292517,1,Alto,832.5,134.1377551020408,614,Sí
5403,707910,0.17485265225933203,6,Bajo,442.5,-9.525540275049115,5426,No
5404,669580,0.11134453781512609,6,Bajo,682.5,-9.801470588235288,5441,No
5405,862900,0.5417406749555951,4,Alto,654.0,45.85968028419184,2916,Sí
5406,658870,0.17019027484143764,6,Bajo,450.0,-9.68287526427061,5438,No
5407,570060,0.577212020033389,4,Alto,832.5,71.10580133555928,1977,Sí
5408,216900,0.672451290504297,3,Alto,832.5,86.96313986896546,1453,Sí
5409,471230,0.11088295687885011,6,Bajo,367.5,-16.850102669404517,5891,No
5410,203110,0.2821741113702567,5,Medio,654.0,11.908373767229584,4410,Sí
5411,490280,0.13483146067415727,6,Bajo,652.5,-7.404494382022477,5329,No
5412,490850,0.13483146067415727,6,Bajo,652.5,-7.404494382022477,5330,No
5413,652710,0.13846153846153847,6,Bajo,652.5,-6.930769230769229,5297,No
5414,701790,0.4155701754385965,5,Medio,652.5,29.23190789473685,3610,Sí
5415,705610,0.17019027484143764,6,Bajo,652.5,-2.7901691331923857,5112,No
5416,5420,0.577212020033389,4,Alto,654.0,50.49933222036729,2784,Sí
5417,5860,0.577212020033389,4,Alto,654.0,50.49933222036729,2785,Sí
5418,36190,0.4490472245236123,4,Medio,654.0,33.735376967688495,3406,Sí
5419,74360,0.577212020033389,4,Alto,654.0,50.49933222036729,2786,Sí
5420,96440,0.4155701754385965,5,Medio,654.0,29.356578947368426,3587,Sí
5421,116870,0.4490472245236123,4,Medio,654.0,33.735376967688495,3407,Sí
5422,136500,0.3551617873651772,5,Medio,654.0,21.45516178736517,3943,Sí
5423,167410,0.4672268907563025,4,Medio,654.0,36.113277310924374,3268,Sí
5424,257170,0.13476962978634788,6,Bajo,654.0,-7.372132423945697,5322,No
5425,271720,0.4155701754385965,5,Medio,654.0,29.356578947368426,3588,Sí
5426,407930,0.006359300476947535,7,Bajo,654.0,-24.168203497615263,7512,No
5427,642950,0.751269035532995,2,Alto,654.0,73.26598984771574,1884,Sí
5428,667750,0.23846153846153842,6,Medio,654.0,6.190769230769227,4673,Sí
5429,689210,0.11088295687885011,6,Bajo,654.0,-10.496509240246406,5493,No
5430,884660,0.577212020033389,4,Alto,832.5,71.10580133555928,1978,Sí
5431,772980,0.3551617873651772,5,Medio,450.0,6.964560862865945,4652,Sí
5432,789150,0.17019027484143764,6,Bajo,832.5,3.3366807610993696,4821,Sí
5433,815720,0.21199143468950749,6,Medio,832.5,10.296573875802999,4480,Sí
5434,142290,0.577212020033389,4,Alto,832.5,71.10580133555928,1979,Sí
5435,230990,0.13225621613271665,6,Bajo,654.0,-7.70088692984066,5342,No
5436,734970,0.6460905349794238,3,Alto,654.0,59.508641975308635,2454,Sí
5437,737150,0.3551617873651772,5,Medio,682.5,23.479583975346685,3829,Sí
5438,767190,0.01694915254237288,7,Bajo,832.5,-22.177966101694913,6591,No
5439,214130,0.11963479492106192,6,Bajo,654.0,-9.351768824325099,5424,No
5440,676230,0.08709016393442623,6,Bajo,450.0,-17.161885245901637,5943,No
5441,421400,0.3551617873651772,5,Medio,654.0,21.45516178736517,3944,Sí
5442,589970,0.3551617873651772,5,Medio,654.0,21.45516178736517,3945,Sí
5443,309950,0.5073907658875524,4,Alto,654.0,41.36671217809186,3070,Sí
5444,737380,0.4155701754385965,5,Medio,654.0,29.356578947368426,3589,Sí
5445,695430,0.11088295687885011,6,Bajo,450.0,-15.020533880903491,5788,No
5446,483610,0.3551617873651772,5,Medio,367.5,1.1043913713405225,4941,Sí
5447,579160,0.3551617873651772,5,Medio,367.5,1.1043913713405225,4942,Sí
5448,784690,0.11088295687885011,6,Bajo,367.5,-16.850102669404517,5892,No
5449,796030,0.08191489361702127,6,Bajo,367.5,-18.979255319148937,6115,No
5450,364480,0.21199143468950749,6,Medio,450.0,-5.920770877944324,5221,No
5451,521500,0.3551617873651772,5,Medio,654.0,21.45516178736517,3946,Sí
5452,218800,0.09523446674658179,6,Bajo,654.0,-12.5433317495471,5618,No
5453,814060,0.4490472245236123,4,Medio,654.0,33.735376967688495,3408,Sí
5454,869110,0.015706806282722516,7,Bajo,442.5,-23.60994764397906,7064,No
5455,589280,0.041237113402061855,7,Bajo,450.0,-21.288659793814432,6451,No
5456,427360,0.01694915254237288,7,Bajo,450.0,-23.47457627118644,6987,No
5457,593900,0.041237113402061855,7,Bajo,450.0,-21.288659793814432,6452,No
5458,596810,0.041237113402061855,7,Bajo,450.0,-21.288659793814432,6453,No
5459,757240,0.17019027484143764,6,Bajo,450.0,-9.68287526427061,5439,No
5460,823070,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6610,No
5461,67900,0.672451290504297,3,Alto,832.5,86.96313986896546,1454,Sí
5462,435220,0.11134453781512609,6,Bajo,832.5,-6.461134453781508,5278,No
5463,729730,0.3551617873651772,5,Medio,654.0,21.45516178736517,3947,Sí
5464,476960,0.3551617873651772,5,Medio,654.0,21.45516178736517,3948,Sí
5465,247940,0.8802395209580839,1,Alto,654.0,90.13532934131737,1390,Sí
5466,836960,0.3551617873651772,5,Medio,654.0,21.45516178736517,3949,Sí
5467,419890,0.4155701754385965,5,Medio,654.0,29.356578947368426,3590,Sí
5468,49080,0.4155701754385965,5,Medio,654.0,29.356578947368426,3591,Sí
5469,243990,0.3551617873651772,5,Medio,652.5,21.34861325115562,3971,Sí
5470,567940,0.002488654662567706,8,Bajo,832.5,-24.585638998682477,8440,No
5471,295560,0.6728723404255319,3,Alto,832.5,87.03324468085107,1444,Sí
5472,205320,0.056463505915230174,7,Bajo,654.0,-17.614573426287894,5993,No
5473,156540,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6611,No
5474,441540,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6612,No
5475,551100,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6613,No
5476,772340,0.3372395833333333,5,Medio,450.0,5.3515625,4706,Sí
5477,268940,0.11134453781512609,6,Bajo,832.5,-6.461134453781508,5279,No
5478,461910,0.006920415224913495,7,Bajo,538.6499999999999,-24.25446366782007,7600,No
5479,487670,0.5417406749555951,4,Alto,652.5,45.697158081705155,2934,Sí
5480,214770,0.3551617873651772,5,Medio,450.0,6.964560862865945,4653,Sí
5481,434350,0.3372395833333333,5,Medio,654.0,19.1109375,4047,Sí
5482,293460,0.3372395833333333,5,Medio,654.0,19.1109375,4048,Sí
5483,225810,0.9929873772791024,1,Alto,832.5,140.33239831697057,496,Sí
5484,172490,0.17485265225933203,6,Bajo,450.0,-9.263261296660117,5413,No
5485,351830,0.4155701754385965,5,Medio,450.0,12.401315789473685,4361,Sí
5486,451840,0.08709016393442623,6,Bajo,450.0,-17.161885245901637,5944,No
5487,466040,0.17019027484143764,6,Bajo,450.0,-9.68287526427061,5440,No
5488,493720,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6614,No
5489,525920,0.4155701754385965,5,Medio,450.0,12.401315789473685,4362,Sí
5490,603640,0.041237113402061855,7,Bajo,450.0,-21.288659793814432,6454,No
5491,604130,0.002488654662567706,8,Bajo,450.0,-24.776021080368906,8814,No
5492,629650,0.041237113402061855,7,Bajo,450.0,-21.288659793814432,6455,No
5493,710450,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6615,No
5494,751750,0.029005524861878452,7,Bajo,450.0,-22.38950276243094,6646,No
5495,763530,0.4672268907563025,4,Medio,450.0,17.050420168067234,4127,Sí
5496,789100,0.2527472527472528,6,Medio,450.0,-2.2527472527472447,5070,No
5497,801700,0.11134453781512609,6,Bajo,450.0,-14.978991596638652,5778,No
5498,884600,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6616,No
5499,440,0.751269035532995,2,Alto,832.5,100.08629441624366,1142,Sí
5500,730,0.751269035532995,2,Alto,832.5,100.08629441624366,1143,Sí
5501,31920,0.3551617873651772,5,Medio,832.5,34.134437596302,3356,Sí
5502,193920,0.9148387096774193,1,Alto,832.5,127.32064516129032,703,Sí
5503,341710,0.751269035532995,2,Alto,832.5,100.08629441624366,1144,Sí
5504,436440,0.20909090909090908,6,Medio,832.5,9.813636363636363,4502,Sí
5505,487530,0.006359300476947535,7,Bajo,832.5,-23.941176470588236,7267,No
5506,631490,0.11088295687885011,6,Bajo,832.5,-6.537987679671456,5287,No
5507,784650,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6617,No
5508,66420,0.3551617873651772,5,Medio,450.0,6.964560862865945,4654,Sí
5509,71890,0.13476962978634788,6,Bajo,654.0,-7.372132423945697,5323,No
5510,214910,0.9148387096774193,1,Alto,832.5,127.32064516129032,704,Sí
5511,175590,0.4490472245236123,4,Medio,450.0,15.414250207125107,4241,Sí
5512,157240,0.577212020033389,4,Alto,442.5,26.08326377295493,3781,Sí
5513,157250,0.577212020033389,4,Alto,442.5,26.08326377295493,3782,Sí
5514,632850,0.00395882818685669,8,Bajo,442.5,-24.649643705463184,8608,No
5515,689660,0.00395882818685669,8,Bajo,442.5,-24.649643705463184,8609,No
5516,595130,0.17485265225933203,6,Bajo,832.5,4.112966601178783,4790,Sí
5517,672570,0.00395882818685669,8,Bajo,652.5,-24.483372921615203,8249,No
5518,55080,0.9148387096774193,1,Alto,450.0,57.33548387096775,2547,Sí
5519,72910,0.3551617873651772,5,Medio,450.0,6.964560862865945,4655,Sí
5520,107570,0.8602150537634409,2,Alto,450.0,52.41935483870968,2599,Sí
5521,259590,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6618,No
5522,300870,0.17485265225933203,6,Bajo,450.0,-9.263261296660117,5414,No
5523,338870,0.08191489361702127,6,Bajo,450.0,-17.627659574468083,5995,No
5524,339440,0.3551617873651772,5,Medio,450.0,6.964560862865945,4656,Sí
5525,343580,0.11134453781512609,6,Bajo,450.0,-14.978991596638652,5779,No
5526,357330,0.13483146067415727,6,Bajo,450.0,-12.865168539325845,5628,No
5527,392830,0.11134453781512609,6,Bajo,450.0,-14.978991596638652,5780,No
5528,397660,0.08191489361702127,6,Bajo,450.0,-17.627659574468083,5996,No
5529,406360,0.25,6,Medio,450.0,-2.5,5076,No
5530,408590,0.21199143468950749,6,Medio,450.0,-5.920770877944324,5222,No
5531,409210,0.041237113402061855,7,Bajo,450.0,-21.288659793814432,6456,No
5532,411980,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6619,No
5533,412000,0.002488654662567706,8,Bajo,450.0,-24.776021080368906,8815,No
5534,415090,0.041237113402061855,7,Bajo,450.0,-21.288659793814432,6457,No
5535,439180,0.11134453781512609,6,Bajo,450.0,-14.978991596638652,5781,No
5536,441020,0.030010172939979655,7,Bajo,450.0,-22.29908443540183,6620,No
